ID_LEAD,DATE_CREATION,CODE_POSTAL,VILLE,YEAR_NAISSANCE,GENDER
9932228716830,2023-12-22 02:19:59.759951,13001,MARSEILLE,1960,F
4298524223794,2023-12-22 06:33:46.485297,45000,ORLEANS,1974,H
2071800637753,2023-12-22 10:47:33.210642,76000,ROUEN,1990,H
5518196468037,2023-12-22 15:01:19.935987,76000,ROUEN,1952,H
8143562533205,2023-12-22 19:15:06.661332,37000,TOURS,1984,F
2794946095450,2023-12-22 23:28:53.386677,31000,TOULOUSE,1951,H
5325192685920,2023-12-23 03:42:40.112022,34000,MONTPELLIER,1955,F
2146359994726,2023-12-23 07:56:26.837367,13001,MARSEILLE,1965,F
4432464570731,2023-12-23 12:10:13.562712,59000,LILLE,1947,H
5596231526778,2023-12-23 16:24:00.288057,13001,MARSEILLE,1941,F
6426064775547,2023-12-23 20:37:47.013402,54000,NANCY,1977,F
6757138131324,2023-12-24 00:51:33.738747,44000,NANTES,1987,H
3755155384701,2023-12-24 05:05:20.464092,31000,TOULOUSE,2002,H
1878991595900,2023-12-24 09:19:07.189437,76000,ROUEN,1941,H
4902553708939,2023-12-24 13:32:53.914782,59800,LILLE,1981,H
8614844033420,2023-12-24 17:46:40.640128,83000,TOULON,1957,H
8939633404304,2023-12-24 22:00:27.365473,49000,ANGERS,1986,H
3568885033362,2023-12-25 02:14:14.090818,45000,ORLEANS,1951,F
4264133749139,2023-12-25 06:28:00.816163,92000,NANTERRE,1985,H
4297941641625,2023-12-25 10:41:47.541508,78000,VERSAILLES,1992,F
5766274509214,2023-12-25 14:55:34.266853,91000,EVRY,1978,H
8221574752675,2023-12-25 19:09:20.992198,78000,VERSAILLES,1982,H
8322024597926,2023-12-25 23:23:07.717543,69003,LYON,1966,F
3887392876966,2023-12-26 03:36:54.442888,59000,LILLE,1975,H
2318274292143,2023-12-26 07:50:41.168233,94000,CRETEIL,1965,H
7931371645362,2023-12-26 12:04:27.893578,21000,DIJON,1979,H
2984669473203,2023-12-26 16:18:14.618923,93100,MONTREUIL,1984,H
3062947047872,2023-12-26 20:32:01.344268,67000,STRASBOURG,1983,H
8954209561026,2023-12-27 00:45:48.069613,69001,LYON,1944,H
7883977058756,2023-12-27 04:59:34.794958,67000,STRASBOURG,1971,F
8405449238982,2023-12-27 09:13:21.520304,13001,MARSEILLE,2004,H
7155589638604,2023-12-27 13:27:08.245649,21000,DIJON,1982,H
3514799974862,2023-12-27 17:40:54.970994,33000,BORDEAUX,1973,H
7532713634262,2023-12-27 21:54:41.696339,63000,CLERMONT-FERRAND,1947,H
8965051935196,2023-12-28 02:08:28.421684,37000,TOURS,1959,H
8548096272861,2023-12-28 06:22:15.147029,72000,LE MANS,1988,H
6559712897515,2023-12-28 10:36:01.872374,69001,LYON,1938,H
9615711201771,2023-12-28 14:49:48.597719,59000,LILLE,1975,F
7496970594795,2023-12-28 19:03:35.323064,95000,CERGY,1956,H
5352201710068,2023-12-28 23:17:22.048409,92100,BOULOGNE-BILLANCOURT,1992,F
1430284528129,2023-12-29 03:31:08.773754,95000,CERGY,2006,H
9533832980994,2023-12-29 07:44:55.499099,92100,BOULOGNE-BILLANCOURT,1996,H
4879517772295,2023-12-29 11:58:42.224444,6000,NICE,2006,F
5552419891724,2023-12-29 16:12:28.949789,33000,BORDEAUX,1943,F
9881821506063,2023-12-29 20:26:15.675135,75001,PARIS,1971,H
9658453223953,2023-12-30 00:40:02.400480,93200,SAINT-DENIS,1988,F
7611636902420,2023-12-30 04:53:49.125825,33100,BORDEAUX,1968,F
6596131154454,2023-12-30 09:07:35.851170,94000,CRETEIL,1972,F
8315241064985,2023-12-30 13:21:22.576515,75001,PARIS,1965,H
3864549255713,2023-12-30 17:35:09.301860,31100,TOULOUSE,1956,F
8144754338342,2023-12-30 21:48:56.027205,57000,METZ,1979,F
9578517490224,2023-12-31 02:02:42.752550,35700,RENNES,1988,F
8187815914036,2023-12-31 06:16:29.477895,14000,CAEN,1962,F
8554178374197,2023-12-31 10:30:16.203240,14000,CAEN,1962,F
4698054978103,2023-12-31 14:44:02.928585,93100,MONTREUIL,1973,H
3867031661137,2023-12-31 18:57:49.653930,67100,STRASBOURG,1942,H
1683438922323,2023-12-31 23:11:36.379275,31100,TOULOUSE,1981,H
7480695056982,2024-01-01 03:25:23.104620,38000,GRENOBLE,1988,H
4330254920284,2024-01-01 07:39:09.829965,33100,BORDEAUX,1968,H
3648912943715,2024-01-01 11:52:56.555311,92100,BOULOGNE-BILLANCOURT,1985,H
7738436217454,2024-01-01 16:06:43.280656,34000,MONTPELLIER,1967,H
2494537656946,2024-01-01 20:20:30.006001,93100,MONTREUIL,1987,F
1524426369679,2024-01-02 00:34:16.731346,33000,BORDEAUX,1981,F
4524422883984,2024-01-02 04:48:03.456691,75008,PARIS,1946,H
6390250564241,2024-01-02 09:01:50.182036,35000,RENNES,1981,F
5736374758033,2024-01-02 13:15:36.907381,21000,DIJON,1986,H
8249334065814,2024-01-02 17:29:23.632726,34000,MONTPELLIER,1957,F
9809546046105,2024-01-02 21:43:10.358071,14000,CAEN,1990,F
2265829894811,2024-01-03 01:56:57.083416,69003,LYON,1985,H
8727316884124,2024-01-03 06:10:43.808761,67100,STRASBOURG,1966,H
6891178355363,2024-01-03 10:24:30.534106,93200,SAINT-DENIS,1960,H
8610548116140,2024-01-03 14:38:17.259451,35000,RENNES,1956,F
2439782296249,2024-01-03 18:52:03.984796,45000,ORLEANS,1986,F
9773407726280,2024-01-03 23:05:50.710142,69003,LYON,1966,H
2422909332172,2024-01-04 03:19:37.435487,57000,METZ,1981,H
3102075087568,2024-01-04 07:33:24.160832,63000,CLERMONT-FERRAND,1984,H
3349404674772,2024-01-04 11:47:10.886177,54000,NANCY,1956,H
9261622913751,2024-01-04 16:00:57.611522,38000,GRENOBLE,1983,F
9697105373915,2024-01-04 20:14:44.336867,69001,LYON,1970,H
4955030055649,2024-01-05 00:28:31.062212,57000,METZ,1972,F
3008762145521,2024-01-05 04:42:17.787557,35000,RENNES,1991,F
7774494288630,2024-01-05 08:56:04.512902,31100,TOULOUSE,1960,F
3642642918143,2024-01-05 13:09:51.238247,38000,GRENOBLE,1966,H
9596059740928,2024-01-05 17:23:37.963592,31100,TOULOUSE,2004,H
7419776330503,2024-01-05 21:37:24.688937,67100,STRASBOURG,1970,H
2420903013127,2024-01-06 01:51:11.414282,13008,MARSEILLE,1986,F
4230766816012,2024-01-06 06:04:58.139627,35000,RENNES,1958,H
4736795208474,2024-01-06 10:18:44.864972,91000,EVRY,1996,H
2513143589663,2024-01-06 14:32:31.590318,93100,MONTREUIL,1980,F
8615215098656,2024-01-06 18:46:18.315663,33000,BORDEAUX,1969,H
5431437388579,2024-01-06 23:00:05.041008,44100,NANTES,1974,H
1500666096433,2024-01-07 03:13:51.766353,92100,BOULOGNE-BILLANCOURT,1963,H
8609628154675,2024-01-07 07:27:38.491698,54000,NANCY,1997,H
6208699362101,2024-01-07 11:41:25.217043,75001,PARIS,1950,H
1196600290102,2024-01-07 15:55:11.942388,75015,PARIS,1967,H
3250913307451,2024-01-07 20:08:58.667733,75001,PARIS,1954,F
1321360550725,2024-01-08 00:22:45.393078,67000,STRASBOURG,1961,F
6751541816133,2024-01-08 04:36:32.118423,75015,PARIS,1975,H
4521291869012,2024-01-08 08:50:18.843768,13100,AIX-EN-PROVENCE,1994,F
9512732486484,2024-01-08 13:04:05.569113,38000,GRENOBLE,1983,H
2596202703702,2024-01-08 17:17:52.294458,38100,GRENOBLE,1951,H
4085132028759,2024-01-08 21:31:39.019803,31000,TOULOUSE,1954,F
7816230136664,2024-01-09 01:45:25.745149,6000,NICE,1984,F
2565368802138,2024-01-09 05:59:12.470494,75015,PARIS,2006,H
9108174728040,2024-01-09 10:12:59.195839,29200,BREST,1978,H
8500927130480,2024-01-09 14:26:45.921184,93200,SAINT-DENIS,1979,F
7946751568754,2024-01-09 18:40:32.646529,92100,BOULOGNE-BILLANCOURT,1978,H
3471149165429,2024-01-09 22:54:19.371874,78000,VERSAILLES,1967,F
7306069601148,2024-01-10 03:08:06.097219,83100,TOULON,1961,H
3120756943746,2024-01-10 07:21:52.822564,44100,NANTES,1960,F
9421680110469,2024-01-10 11:35:39.547909,59800,LILLE,1968,H
2289508215702,2024-01-10 15:49:26.273254,67000,STRASBOURG,2002,H
8367064935325,2024-01-10 20:03:12.998599,83100,TOULON,1980,H
8555441318813,2024-01-11 00:16:59.723944,93100,MONTREUIL,1940,H
3653170555807,2024-01-11 04:30:46.449289,59800,LILLE,1969,F
4538291710883,2024-01-11 08:44:33.174634,34000,MONTPELLIER,1969,H
5906656848804,2024-01-11 12:58:19.899979,69003,LYON,1969,F
9178413820841,2024-01-11 17:12:06.625325,35000,RENNES,1968,H
3416948534186,2024-01-11 21:25:53.350670,38000,GRENOBLE,2006,H
3828242181034,2024-01-12 01:39:40.076015,33000,BORDEAUX,1978,H
6022148123569,2024-01-12 05:53:26.801360,54000,NANCY,1975,H
5730929470391,2024-01-12 10:07:13.526705,91000,EVRY,1955,H
6972939135931,2024-01-12 14:21:00.252050,69001,LYON,1974,H
5364377512891,2024-01-12 18:34:46.977395,6000,NICE,1999,F
2087114042302,2024-01-12 22:48:33.702740,44100,NANTES,1968,F
6148252724162,2024-01-13 03:02:20.428085,14000,CAEN,1987,F
8331288341451,2024-01-13 07:16:07.153430,75015,PARIS,1993,H
3546818407375,2024-01-13 11:29:53.878775,83000,TOULON,1987,H
1847821495253,2024-01-13 15:43:40.604120,69003,LYON,1966,H
1783421299670,2024-01-13 19:57:27.329465,63000,CLERMONT-FERRAND,1956,H
2268006607833,2024-01-14 00:11:14.054810,34080,MONTPELLIER,1967,H
9430326733787,2024-01-14 04:25:00.780156,59000,LILLE,1965,H
4581077183462,2024-01-14 08:38:47.505501,59800,LILLE,1967,H
6108984830964,2024-01-14 12:52:34.230846,13001,MARSEILLE,1973,F
4785353092092,2024-01-14 17:06:20.956191,29200,BREST,1964,F
3675118103557,2024-01-14 21:20:07.681536,63000,CLERMONT-FERRAND,2006,F
2696555523078,2024-01-15 01:33:54.406881,75001,PARIS,1973,H
2607015193607,2024-01-15 05:47:41.132226,38000,GRENOBLE,1990,H
9503076281355,2024-01-15 10:01:27.857571,6100,NICE,1957,H
3982989290511,2024-01-15 14:15:14.582916,34080,MONTPELLIER,1977,H
7273165450262,2024-01-15 18:29:01.308261,35000,RENNES,1974,H
6693547109400,2024-01-15 22:42:48.033606,59000,LILLE,1997,H
4103593389080,2024-01-16 02:56:34.758951,92100,BOULOGNE-BILLANCOURT,1959,H
3240436657180,2024-01-16 07:10:21.484296,37000,TOURS,1965,F
6158071884836,2024-01-16 11:24:08.209641,67000,STRASBOURG,1966,F
8148231842857,2024-01-16 15:37:54.934987,63000,CLERMONT-FERRAND,1987,H
7543594282025,2024-01-16 19:51:41.660332,38000,GRENOBLE,1986,H
8407047728171,2024-01-17 00:05:28.385677,49000,ANGERS,1971,F
9155268013104,2024-01-17 04:19:15.111022,57000,METZ,1985,H
8404140846136,2024-01-17 08:33:01.836367,6100,NICE,1968,H
6278157429818,2024-01-17 12:46:48.561712,93100,MONTREUIL,2006,H
8307320286269,2024-01-17 17:00:35.287057,76000,ROUEN,1982,H
5769705155651,2024-01-17 21:14:22.012402,92000,NANTERRE,1948,H
7215360502856,2024-01-18 01:28:08.737747,67000,STRASBOURG,1968,F
7311256644681,2024-01-18 05:41:55.463092,31000,TOULOUSE,1972,H
2281093590092,2024-01-18 09:55:42.188437,75001,PARIS,1945,H
2098491878480,2024-01-18 14:09:28.913782,83100,TOULON,2006,H
5769510972497,2024-01-18 18:23:15.639127,75008,PARIS,1987,F
7364320291928,2024-01-18 22:37:02.364472,44100,NANTES,1981,H
4066115742812,2024-01-19 02:50:49.089817,76000,ROUEN,1962,H
9590373510242,2024-01-19 07:04:35.815163,35700,RENNES,1961,H
7893241392247,2024-01-19 11:18:22.540508,45000,ORLEANS,1987,H
3207788227710,2024-01-19 15:32:09.265853,94000,CRETEIL,1960,H
7417948466307,2024-01-19 19:45:55.991198,75001,PARIS,1981,H
4507021143176,2024-01-19 23:59:42.716543,35000,RENNES,1956,F
2505696013458,2024-01-20 04:13:29.441888,75001,PARIS,1990,F
9860668779670,2024-01-20 08:27:16.167233,92000,NANTERRE,1976,H
1971254553753,2024-01-20 12:41:02.892578,95000,CERGY,1982,H
7727376166045,2024-01-20 16:54:49.617923,38100,GRENOBLE,1959,H
2152438557857,2024-01-20 21:08:36.343268,92100,BOULOGNE-BILLANCOURT,1982,F
5968147737762,2024-01-21 01:22:23.068613,93100,MONTREUIL,1975,H
4434900216995,2024-01-21 05:36:09.793958,59000,LILLE,1967,F
9035361610913,2024-01-21 09:49:56.519303,13008,MARSEILLE,1966,F
8307702426794,2024-01-21 14:03:43.244648,44000,NANTES,1961,F
1072991038635,2024-01-21 18:17:29.969994,14000,CAEN,1971,F
4675987172524,2024-01-21 22:31:16.695339,67000,STRASBOURG,1981,F
4017909787822,2024-01-22 02:45:03.420684,83100,TOULON,1980,H
9713933020339,2024-01-22 06:58:50.146029,57000,METZ,1974,H
6352621137079,2024-01-22 11:12:36.871374,69001,LYON,1971,H
1881006697656,2024-01-22 15:26:23.596719,31000,TOULOUSE,1977,H
2552879967417,2024-01-22 19:40:10.322064,93200,SAINT-DENIS,1974,H
5772391673025,2024-01-22 23:53:57.047409,34000,MONTPELLIER,1997,H
9224018488517,2024-01-23 04:07:43.772754,13001,MARSEILLE,1964,H
6125177334988,2024-01-23 08:21:30.498099,75015,PARIS,1972,H
4628812917966,2024-01-23 12:35:17.223444,44100,NANTES,1959,H
3537632881875,2024-01-23 16:49:03.948789,14000,CAEN,1974,H
5866264292572,2024-01-23 21:02:50.674134,83100,TOULON,2001,H
3095663209708,2024-01-24 01:16:37.399479,94000,CRETEIL,1980,H
6713676786933,2024-01-24 05:30:24.124824,38000,GRENOBLE,1977,F
6636992851197,2024-01-24 09:44:10.850170,63000,CLERMONT-FERRAND,1963,H
4043925613823,2024-01-24 13:57:57.575515,92100,BOULOGNE-BILLANCOURT,2006,H
3917247704325,2024-01-24 18:11:44.300860,13001,MARSEILLE,1974,H
9881987640588,2024-01-24 22:25:31.026205,49000,ANGERS,1967,F
4662531550489,2024-01-25 02:39:17.751550,13008,MARSEILLE,1984,H
4387978145051,2024-01-25 06:53:04.476895,54000,NANCY,1973,F
5534344506656,2024-01-25 11:06:51.202240,33100,BORDEAUX,1984,H
2564233129259,2024-01-25 15:20:37.927585,45000,ORLEANS,1985,H
9911674039606,2024-01-25 19:34:24.652930,83000,TOULON,1981,H
1254644903222,2024-01-25 23:48:11.378275,69003,LYON,1985,H
7287334759742,2024-01-26 04:01:58.103620,49000,ANGERS,1964,F
3064470760799,2024-01-26 08:15:44.828965,35000,RENNES,1986,H
4528680856933,2024-01-26 12:29:31.554310,69001,LYON,1988,F
1078171200881,2024-01-26 16:43:18.279655,21000,DIJON,1948,H
7131422846327,2024-01-26 20:57:05.005001,95000,CERGY,1960,F
4155247652218,2024-01-27 01:10:51.730346,33100,BORDEAUX,2002,H
6950421097852,2024-01-27 05:24:38.455691,67000,STRASBOURG,1986,H
6215782460804,2024-01-27 09:38:25.181036,34080,MONTPELLIER,1971,F
2972389698960,2024-01-27 13:52:11.906381,67100,STRASBOURG,1970,H
5018365095313,2024-01-27 18:05:58.631726,59800,LILLE,1997,H
7683890933138,2024-01-27 22:19:45.357071,83000,TOULON,1957,H
4101589298587,2024-01-28 02:33:32.082416,94000,CRETEIL,1962,H
7705448639913,2024-01-28 06:47:18.807761,92100,BOULOGNE-BILLANCOURT,1967,H
1926531739061,2024-01-28 11:01:05.533106,59800,LILLE,1954,H
5870131310007,2024-01-28 15:14:52.258451,59800,LILLE,1968,H
6403091819961,2024-01-28 19:28:38.983796,21100,DIJON,1968,H
7975302852032,2024-01-28 23:42:25.709141,34000,MONTPELLIER,1951,H
1291292208590,2024-01-29 03:56:12.434486,44100,NANTES,1958,H
6251533266382,2024-01-29 08:09:59.159831,69003,LYON,1987,F
6366524730840,2024-01-29 12:23:45.885177,6100,NICE,1965,H
2791751478746,2024-01-29 16:37:32.610522,33100,BORDEAUX,1984,F
8926796377564,2024-01-29 20:51:19.335867,49000,ANGERS,1967,H
9705966792159,2024-01-30 01:05:06.061212,13008,MARSEILLE,1967,H
1710606249440,2024-01-30 05:18:52.786557,31000,TOULOUSE,1995,H
2748504239586,2024-01-30 09:32:39.511902,13008,MARSEILLE,1976,H
8654433938927,2024-01-30 13:46:26.237247,31100,TOULOUSE,1971,F
7318612995571,2024-01-30 18:00:12.962592,21100,DIJON,1981,H
3488400338426,2024-01-30 22:13:59.687937,63000,CLERMONT-FERRAND,1970,H
5715494956539,2024-01-31 02:27:46.413282,59800,LILLE,1962,F
4098874404350,2024-01-31 06:41:33.138627,83100,TOULON,1975,F
3828545220099,2024-01-31 10:55:19.863972,33000,BORDEAUX,1971,H
3700379184646,2024-01-31 15:09:06.589317,76000,ROUEN,1954,H
1131007798794,2024-01-31 19:22:53.314662,35700,RENNES,1967,H
6569070063117,2024-01-31 23:36:40.040008,44000,NANTES,1971,H
9299541650958,2024-02-01 03:50:26.765353,21100,DIJON,1989,H
7790670573090,2024-02-01 08:04:13.490698,59000,LILLE,1964,H
8078164160034,2024-02-01 12:18:00.216043,63000,CLERMONT-FERRAND,1970,F
9883744267814,2024-02-01 16:31:46.941388,67100,STRASBOURG,1955,H
5263711825462,2024-02-01 20:45:33.666733,33000,BORDEAUX,1974,H
2321467436601,2024-02-02 00:59:20.392078,13001,MARSEILLE,2002,F
7572886875707,2024-02-02 05:13:07.117423,31100,TOULOUSE,2000,H
9284701351487,2024-02-02 09:26:53.842768,91000,EVRY,1963,H
4268355841614,2024-02-02 13:40:40.568113,59000,LILLE,1983,F
2902027005519,2024-02-02 17:54:27.293458,93200,SAINT-DENIS,1968,H
9815408832083,2024-02-02 22:08:14.018803,94000,CRETEIL,1973,H
1391242735191,2024-02-03 02:22:00.744148,72000,LE MANS,1977,H
8227725307480,2024-02-03 06:35:47.469493,75015,PARIS,1976,H
2567525494361,2024-02-03 10:49:34.194838,44000,NANTES,1987,F
5404571266665,2024-02-03 15:03:20.920184,59800,LILLE,1975,H
2674177044074,2024-02-03 19:17:07.645529,31000,TOULOUSE,1983,H
1356365360749,2024-02-03 23:30:54.370874,13001,MARSEILLE,1980,H
5271794118263,2024-02-04 03:44:41.096219,93200,SAINT-DENIS,1979,F
9641270931068,2024-02-04 07:58:27.821564,67000,STRASBOURG,1978,H
5620536831630,2024-02-04 12:12:14.546909,35700,RENNES,1961,H
4266151341718,2024-02-04 16:26:01.272254,83000,TOULON,1976,F
4990925500057,2024-02-04 20:39:47.997599,54000,NANCY,1959,F
7133311626914,2024-02-05 00:53:34.722944,69001,LYON,1951,H
5554922679984,2024-02-05 05:07:21.448289,91000,EVRY,1962,H
7374597844658,2024-02-05 09:21:08.173634,59000,LILLE,1966,H
4471037947579,2024-02-05 13:34:54.898979,67100,STRASBOURG,1970,H
1716170419899,2024-02-05 17:48:41.624324,6000,NICE,1962,H
5367814975165,2024-02-05 22:02:28.349669,75008,PARIS,1973,H
6768218336968,2024-02-06 02:16:15.075015,83000,TOULON,1960,H
1243925769949,2024-02-06 06:30:01.800360,21100,DIJON,1965,H
8640068087518,2024-02-06 10:43:48.525705,29200,BREST,1980,F
6565750664930,2024-02-06 14:57:35.251050,92100,BOULOGNE-BILLANCOURT,1961,H
7305628839669,2024-02-06 19:11:21.976395,29200,BREST,1973,H
6069952147192,2024-02-06 23:25:08.701740,67000,STRASBOURG,1976,F
4076086619907,2024-02-07 03:38:55.427085,13008,MARSEILLE,1982,H
3778508779267,2024-02-07 07:52:42.152430,63000,CLERMONT-FERRAND,1972,H
8050456948486,2024-02-07 12:06:28.877775,13008,MARSEILLE,1960,H
6051704762132,2024-02-07 16:20:15.603120,33100,BORDEAUX,1961,H
5253227933468,2024-02-07 20:34:02.328465,33000,BORDEAUX,1969,H
5561581399842,2024-02-08 00:47:49.053810,75001,PARIS,1966,H
2314954370859,2024-02-08 05:01:35.779155,69001,LYON,1955,H
5583159029550,2024-02-08 09:15:22.504500,44100,NANTES,1977,H
9907492056878,2024-02-08 13:29:09.229845,33100,BORDEAUX,1991,H
9531908845365,2024-02-08 17:42:55.955191,6100,NICE,1955,H
1639388999489,2024-02-08 21:56:42.680536,83000,TOULON,1982,H
4487548432198,2024-02-09 02:10:29.405881,38000,GRENOBLE,1985,H
2008053870410,2024-02-09 06:24:16.131226,91000,EVRY,2001,F
3644746133333,2024-02-09 10:38:02.856571,45000,ORLEANS,1966,H
1244574609238,2024-02-09 14:51:49.581916,78000,VERSAILLES,1999,H
9323395936095,2024-02-09 19:05:36.307261,13001,MARSEILLE,1986,F
9774929211232,2024-02-09 23:19:23.032606,49000,ANGERS,1966,H
4752330649441,2024-02-10 03:33:09.757951,49000,ANGERS,1964,F
4897743302502,2024-02-10 07:46:56.483296,67100,STRASBOURG,1984,F
2136250019690,2024-02-10 12:00:43.208641,69003,LYON,1977,H
7556584763252,2024-02-10 16:14:29.933986,75008,PARIS,1988,F
8034845060983,2024-02-10 20:28:16.659331,69003,LYON,1983,H
7509274718100,2024-02-11 00:42:03.384676,6100,NICE,1971,F
2372803129237,2024-02-11 04:55:50.110022,78000,VERSAILLES,1982,H
4960904146841,2024-02-11 09:09:36.835367,21100,DIJON,1978,H
4549942374298,2024-02-11 13:23:23.560712,33100,BORDEAUX,1996,F
9694195937178,2024-02-11 17:37:10.286057,13001,MARSEILLE,1958,H
8529898827684,2024-02-11 21:50:57.011402,35000,RENNES,1967,F
9242899640241,2024-02-12 02:04:43.736747,33000,BORDEAUX,1963,H
2443044220884,2024-02-12 06:18:30.462092,75015,PARIS,1955,H
6717475123176,2024-02-12 10:32:17.187437,63000,CLERMONT-FERRAND,1987,H
2476553793518,2024-02-12 14:46:03.912782,69001,LYON,1980,H
4952814612478,2024-02-12 18:59:50.638127,31100,TOULOUSE,2003,H
5315679318036,2024-02-12 23:13:37.363472,35000,RENNES,1934,H
9763447173147,2024-02-13 03:27:24.088817,21000,DIJON,1977,H
5424098177052,2024-02-13 07:41:10.814162,93100,MONTREUIL,1959,F
6924899184680,2024-02-13 11:54:57.539507,83000,TOULON,1993,H
4654081601578,2024-02-13 16:08:44.264852,57000,METZ,1960,F
2776463175724,2024-02-13 20:22:30.990198,75008,PARIS,1947,H
7685923663923,2024-02-14 00:36:17.715543,38100,GRENOBLE,1975,H
1348838649942,2024-02-14 04:50:04.440888,91000,EVRY,1990,H
2028419182681,2024-02-14 09:03:51.166233,21000,DIJON,1977,F
1473984622681,2024-02-14 13:17:37.891578,6000,NICE,2006,H
7687029452891,2024-02-14 17:31:24.616923,35700,RENNES,1975,H
2792121036914,2024-02-14 21:45:11.342268,44000,NANTES,1962,F
8806075330696,2024-02-15 01:58:58.067613,6000,NICE,1975,H
1090812539033,2024-02-15 06:12:44.792958,34000,MONTPELLIER,1979,F
7033105543324,2024-02-15 10:26:31.518303,34000,MONTPELLIER,1967,H
1982201098410,2024-02-15 14:40:18.243648,21100,DIJON,1965,H
4473159446699,2024-02-15 18:54:04.968993,31000,TOULOUSE,1999,H
4685090975917,2024-02-15 23:07:51.694338,75015,PARIS,1973,H
5882181808314,2024-02-16 03:21:38.419683,37000,TOURS,1938,F
8244320006335,2024-02-16 07:35:25.145029,37000,TOURS,1995,F
5429065117903,2024-02-16 11:49:11.870374,37000,TOURS,1976,H
3293621940433,2024-02-16 16:02:58.595719,67000,STRASBOURG,1945,F
2665156178133,2024-02-16 20:16:45.321064,78000,VERSAILLES,1958,H
5855814250715,2024-02-17 00:30:32.046409,34080,MONTPELLIER,1982,H
4868571951324,2024-02-17 04:44:18.771754,57000,METZ,1971,H
9580360167650,2024-02-17 08:58:05.497099,83100,TOULON,1975,H
7582104711405,2024-02-17 13:11:52.222444,29200,BREST,1986,H
2530304618751,2024-02-17 17:25:38.947789,13100,AIX-EN-PROVENCE,1976,H
1662659981568,2024-02-17 21:39:25.673134,69001,LYON,1979,H
7202532749570,2024-02-18 01:53:12.398479,13001,MARSEILLE,1973,F
2332134633733,2024-02-18 06:06:59.123824,34000,MONTPELLIER,1986,F
7074018980109,2024-02-18 10:20:45.849169,38100,GRENOBLE,1994,H
7280179605781,2024-02-18 14:34:32.574514,33100,BORDEAUX,1975,H
7661794062613,2024-02-18 18:48:19.299859,83100,TOULON,1949,H
8691932524827,2024-02-18 23:02:06.025205,6100,NICE,1973,F
6303650804013,2024-02-19 03:15:52.750550,78000,VERSAILLES,1979,H
1912862961973,2024-02-19 07:29:39.475895,14000,CAEN,1963,H
9102762176822,2024-02-19 11:43:26.201240,67000,STRASBOURG,1977,F
3732983574841,2024-02-19 15:57:12.926585,45000,ORLEANS,1946,H
9564698308924,2024-02-19 20:10:59.651930,76000,ROUEN,1975,H
6221117157700,2024-02-20 00:24:46.377275,75008,PARIS,1964,H
6204650123592,2024-02-20 04:38:33.102620,38100,GRENOBLE,1986,H
4805768573268,2024-02-20 08:52:19.827965,93200,SAINT-DENIS,1967,F
8361796858197,2024-02-20 13:06:06.553310,35700,RENNES,1970,H
5394325107029,2024-02-20 17:19:53.278655,13100,AIX-EN-PROVENCE,1975,H
5154927833445,2024-02-20 21:33:40.004000,76000,ROUEN,1982,H
4488541368681,2024-02-21 01:47:26.729345,57000,METZ,1984,H
9324972470642,2024-02-21 06:01:13.454690,35700,RENNES,1970,H
6988295565684,2024-02-21 10:15:00.180036,35000,RENNES,1965,H
6004912517495,2024-02-21 14:28:46.905381,54000,NANCY,1976,H
3580558963068,2024-02-21 18:42:33.630726,59800,LILLE,1970,H
7609451016575,2024-02-21 22:56:20.356071,38100,GRENOBLE,1975,H
9389245067652,2024-02-22 03:10:07.081416,34000,MONTPELLIER,1973,H
9635830231438,2024-02-22 07:23:53.806761,6000,NICE,1978,F
7196719870357,2024-02-22 11:37:40.532106,75008,PARIS,1974,H
2687676608936,2024-02-22 15:51:27.257451,59800,LILLE,1934,F
4808220307883,2024-02-22 20:05:13.982796,72000,LE MANS,1970,H
3665605030315,2024-02-23 00:19:00.708141,44100,NANTES,1965,F
2839287722417,2024-02-23 04:32:47.433486,75008,PARIS,1968,H
8423912075710,2024-02-23 08:46:34.158831,34000,MONTPELLIER,1978,H
7967620461001,2024-02-23 13:00:20.884176,69001,LYON,1955,H
5887804961227,2024-02-23 17:14:07.609521,13100,AIX-EN-PROVENCE,1979,H
9097870307803,2024-02-23 21:27:54.334866,14000,CAEN,1959,F
9743442997725,2024-02-24 01:41:41.060212,35700,RENNES,1980,H
2930724762084,2024-02-24 05:55:27.785557,49000,ANGERS,1989,H
2628978012652,2024-02-24 10:09:14.510902,44100,NANTES,1969,F
1066257674732,2024-02-24 14:23:01.236247,31100,TOULOUSE,1991,H
3966837748205,2024-02-24 18:36:47.961592,13008,MARSEILLE,1966,H
1822190367218,2024-02-24 22:50:34.686937,67000,STRASBOURG,1992,H
7565139046899,2024-02-25 03:04:21.412282,95000,CERGY,1979,H
2045381931513,2024-02-25 07:18:08.137627,67000,STRASBOURG,1996,F
1861668073993,2024-02-25 11:31:54.862972,34000,MONTPELLIER,1934,H
3967646790159,2024-02-25 15:45:41.588317,76000,ROUEN,1999,H
5118233702932,2024-02-25 19:59:28.313662,92100,BOULOGNE-BILLANCOURT,1974,H
8438302077473,2024-02-26 00:13:15.039007,69001,LYON,1957,H
7227070050850,2024-02-26 04:27:01.764352,92000,NANTERRE,1959,H
9474671047201,2024-02-26 08:40:48.489697,44100,NANTES,1962,H
7628273087013,2024-02-26 12:54:35.215043,35000,RENNES,1979,H
3606395712055,2024-02-26 17:08:21.940388,38100,GRENOBLE,1954,F
